ReferringTicketID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,JIRACheck
OPENJPA-2698,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,OA,F,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2704,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,A,F,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2705,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2707,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,-,-,-,-,-,IV_AFTER_OV*FV_AS_AV
OPENJPA-2725,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,-,-,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2731,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,OA,A,A,A,A,F,AVS_NOT_CONSISTENT
OPENJPA-2733,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,A,F,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2743,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,OA,F,-,-,AVS_NOT_CONSISTENT
OPENJPA-2746,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,NOT_REPORTED
OPENJPA-2756,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,OK
OPENJPA-2757,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,OK
OPENJPA-2761,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,A,A,A,A,A,OA,F,-,-,-,AVS_NOT_CONSISTENT
OPENJPA-2764,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,OK
OPENJPA-2768,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,OK
OPENJPA-2770,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,F,-,-,-,OK
OPENJPA-2771,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,OK
OPENJPA-2772,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,OK
OPENJPA-2777,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,OK
OPENJPA-2780,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,OA,F,-,-,-,OK
OPENJPA-2781,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,NOT_REPORTED
OPENJPA-2785,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,-,IV_AFTER_OV*FV_AS_AV
OPENJPA-2788,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,A,F,AVS_NOT_CONSISTENT
OPENJPA-2789,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,OA,A,F,AVS_NOT_CONSISTENT
OPENJPA-2795,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,A,A,OA,A,F,AVS_NOT_CONSISTENT
OPENJPA-2799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,-,OK
OPENJPA-2807,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,OK
OPENJPA-2810,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,-,OK
OPENJPA-2821,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2828,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2829,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,NOT_REPORTED
OPENJPA-2830,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,NOT_REPORTED
OPENJPA-2832,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,NOT_REPORTED
OPENJPA-2834,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IA,OA,F,AVS_NOT_CONSISTENT
OPENJPA-2842,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2843,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2848,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2849,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2850,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2854,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2855,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,IV_AFTER_OV*FV_AS_AV
OPENJPA-2856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2858,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2860,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2861,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2862,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2863,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2864,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2865,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2866,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,IOA,F,OK
OPENJPA-2871,IA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,OA,F,IV_AFTER_OV*FV_AS_AV
